"동별(1)",동별(2),동별(3),2024,2024,2024,2024,2024,2024,2024,2024,2024,2024,2024,2024,2024
"동별(1)",동별(2),동별(3),합계,합계,합계,합계,합계,개인사업체,개인사업체,회사법인,회사법인,회사이외의 법인,회사이외의 법인,비법인단체,비법인단체
"동별(1)",동별(2),동별(3),사업체수,사업체수,종사자수,종사자수,종사자수,사업체수,종사자수,사업체수,종사자수,사업체수,종사자수,사업체수,종사자수
"동별(1)",동별(2),동별(3),사업체수,여성대표자,소계,남,여,소계,소계,소계,소계,소계,소계,소계,소계
"합계",강서구,소계,60611,20831,312532,174623,137909,45637,80080,12038,184727,2123,38280,813,9445
"합계",강서구,염창동,3336,1146,16140,9345,6795,2392,4211,752,9768,134,1727,58,434
"합계",강서구,등촌1동,3230,1120,21674,12602,9072,2115,4299,980,15616,94,1341,41,418
"합계",강서구,등촌2동,1178,418,3819,1926,1893,989,1350,107,1248,61,1033,21,188
"합계",강서구,등촌3동,3453,1231,22165,10978,11187,2364,4622,845,12108,175,3898,69,1537
"합계",강서구,화곡본동,2129,820,4805,2261,2544,1909,3023,107,883,78,604,35,295
"합계",강서구,화곡2동,1274,454,2744,1424,1320,1113,1584,109,511,34,477,18,172
"합계",강서구,화곡3동,1684,721,4514,2067,2447,1501,2948,118,931,46,370,19,265
"합계",강서구,화곡4동,1920,720,3916,1939,1977,1692,2595,153,666,59,550,16,105
"합계",강서구,화곡6동,2429,864,12044,6680,5364,1960,3459,331,3838,103,4206,35,541
"합계",강서구,화곡8동,1753,719,3571,1665,1906,1594,2355,82,501,55,469,22,246
"합계",강서구,가양1동,10104,3066,79982,51146,28836,6102,12462,3669,64049,279,3042,54,429
"합계",강서구,가양2동,890,299,3556,1512,2044,660,1271,145,898,68,1129,17,258
"합계",강서구,가양3동,1179,295,7271,4482,2789,673,1038,426,4625,59,1359,21,249
"합계",강서구,발산1동,7125,2540,36853,19374,17479,4674,8829,2132,21045,233,5947,86,1032
"합계",강서구,공항동,2776,902,34886,18123,16763,2107,3374,513,28060,112,2785,44,667
"합계",강서구,방화1동,4068,1469,16442,8421,8021,3388,5821,462,5263,147,4681,71,677
"합계",강서구,방화2동,3933,904,15823,10001,5822,3338,4608,432,9564,121,1321,42,330
"합계",강서구,방화3동,1363,439,4768,2477,2291,1097,1577,153,1526,76,1217,37,448
"합계",강서구,화곡1동,4077,1561,9881,4819,5062,3588,6261,324,2109,100,781,65,730
"합계",강서구,우장산동,2710,1143,7678,3381,4297,2381,4393,198,1518,89,1343,42,424
"합계",구로구,소계,51832,16444,232534,130488,102046,38261,65385,11302,133333,1542,26852,727,6964
"합계",구로구,신도림동,3613,1290,17511,8202,9309,2781,5368,689,10784,90,824,53,535
"합계",구로구,구로1동,1252,483,2873,1501,1372,1082,1592,104,473,33,555,33,253
"합계",구로구,구로3동,9791,2484,86962,52933,34029,4055,9009,5383,74497,260,3119,93,337
"합계",구로구,구로4동,2573,1159,6676,3114,3562,2253,3570,186,1460,88,1087,46,559
"합계",구로구,구로5동,5456,1564,26289,15123,11166,4325,6829,906,15163,165,3701,60,596
"합계",구로구,고척1동,3177,1000,11080,5926,5154,2645,5572,413,3469,75,1500,44,539
"합계",구로구,고척2동,2243,877,4770,2386,2384,1951,2974,174,718,74,695,44,383
"합계",구로구,개봉2동,1802,676,4160,2033,2127,1609,2507,97,611,60,591,36,451
"합계",구로구,개봉3동,1428,553,8651,5200,3451,1269,1804,76,6049,57,445,26,353
"합계",구로구,오류1동,1947,790,5193,2550,2643,1626,2686,214,1739,68,454,39,314
"합계",구로구,수궁동,1764,575,6172,3466,2706,1448,2259,174,1909,103,1490,39,514
"합계",구로구,가리봉동,1082,464,4066,1454,2612,974,1473,63,1308,35,1034,10,251
"합계",구로구,구로2동,9098,2088,29187,16583,12604,6640,11221,2254,11241,158,6210,46,515
"합계",구로구,개봉1동,2535,960,6253,2783,3470,2245,3508,137,911,96,1271,57,563
"합계",구로구,오류2동,2417,918,7799,4401,3398,2035,3062,188,1458,128,2738,66,541
"합계",구로구,항동,1654,563,4892,2833,2059,1323,1951,244,1543,52,1138,35,260
"합계",금천구,소계,48067,13825,257675,156617,101058,28808,54643,17475,182588,1451,17408,333,3036
"합계",금천구,가산동,26034,6354,186632,117850,68782,10606,23043,14741,158221,630,5157,57,211
"합계",금천구,독산1동,5329,1836,23261,13444,9817,4054,8074,1036,12340,185,2392,54,455
"합계",금천구,독산2동,1520,579,3600,1813,1787,1360,2210,77,494,59,631,24,265
"합계",금천구,독산3동,2501,948,6504,3144,3360,2252,4232,137,1097,85,786,27,389
"합계",금천구,독산4동,1370,540,2934,1527,1407,1243,2004,57,385,47,405,23,140
"합계",금천구,시흥1동,4116,1586,17077,8107,8970,3434,6316,432,4677,187,5423,63,661
"합계",금천구,시흥2동,1049,370,2694,1242,1452,910,1243,67,328,49,923,23,200
"합계",금천구,시흥3동,3561,680,9127,6448,2679,2643,4324,834,4007,72,759,12,37
"합계",금천구,시흥4동,1168,402,2206,1077,1129,1054,1346,32,162,57,439,25,259
"합계",금천구,시흥5동,1419,530,3640,1965,1675,1252,1851,62,877,80,493,25,419
"합계",영등포구,소계,74118,23416,442395,254249,188146,49616,82511,20720,291085,2389,61972,1393,6827
"합계",영등포구,여의동,17879,5939,192132,115107,77025,4794,11479,11353,143961,831,34468,901,2224
"합계",영등포구,당산1동,6223,1928,29004,15105,13899,4605,6761,1397,18459,181,3425,40,359
"합계",영등포구,당산2동,3576,1230,25438,14760,10678,2384,4555,987,17985,162,2546,43,352
"합계",영등포구,양평1동,4554,1003,25241,14951,10290,3466,4989,944,18612,114,1320,30,320
"합계",영등포구,양평2동,3460,1019,22449,13532,8917,2174,3864,1128,16720,122,1648,36,217
"합계",영등포구,신길1동,1353,523,5376,2547,2829,1153,1781,124,1702,62,1715,14,178
"합계",영등포구,신길3동,1272,510,2762,1293,1469,1139,1699,74,560,39,287,20,216
"합계",영등포구,신길4동,641,226,1474,668,806,564,809,46,227,17,187,14,251
"합계",영등포구,신길5동,668,249,2014,1029,985,570,887,51,257,35,793,12,77
"합계",영등포구,신길6동,1556,677,4644,2157,2487,1343,2419,124,867,64,990,25,368
"합계",영등포구,신길7동,942,369,3297,1618,1679,790,1274,99,788,39,1066,14,169
"합계",영등포구,대림1동,1316,525,4671,1760,2911,1146,2097,87,438,51,1807,32,329
"합계",영등포구,대림2동,2048,910,6242,2561,3681,1896,3463,105,2328,36,390,11,61
"합계",영등포구,대림3동,3098,975,8925,5281,3644,2605,3927,363,3340,93,1202,37,456
"합계",영등포구,영등포본동,1680,667,5229,2547,2682,1372,2391,210,1540,69,1036,29,262
"합계",영등포구,영등포동,14941,4117,47533,28168,19365,13162,18682,1496,22048,230,6478,53,325
"합계",영등포구,도림동,1669,568,3506,2041,1465,1442,1966,158,910,47,337,22,293
"합계",영등포구,문래동,7242,1981,52458,29124,23334,5011,9468,1974,40343,197,2277,60,370
"합계",동작구,소계,27532,11016,109155,53481,55674,22914,39777,2897,35626,1267,28411,454,5341
"합계",동작구,노량진2동,1721,609,7017,3880,3137,1477,2779,187,1813,47,2298,10,127
"합계",동작구,상도1동,2744,1104,9305,4410,4895,2248,4016,326,1773,120,2915,50,601
"합계",동작구,상도2동,1772,753,5043,2300,2743,1455,2670,198,921,81,1085,38,367
"합계",동작구,상도3동,1577,628,3755,1665,2090,1418,2393,78,407,49,644,32,311
"합계",동작구,상도4동,1641,616,3666,1626,2040,1447,2052,76,378,80,734,38,502
"합계",동작구,사당1동,2553,982,10572,5125,5447,1993,3948,446,5148,92,943,22,533
"합계",동작구,사당3동,1395,571,4828,2452,2376,1133,1716,140,1851,98,1057,24,204
"합계",동작구,사당4동,995,358,1996,936,1060,888,1314,47,243,41,335,19,104
"합계",동작구,사당5동,848,349,1918,967,951,721,973,61,365,49,507,17,73
"합계",동작구,대방동,2393,935,13109,7072,6037,1952,3638,278,6221,124,2612,39,638
"합계",동작구,신대방1동,1526,630,4065,1872,2193,1281,1893,162,1124,59,678,24,370
"합계",동작구,신대방2동,1989,761,19563,10087,9476,1528,2784,293,10843,137,5441,31,495
"합계",동작구,흑석동,1826,836,10376,4351,6025,1515,2679,163,1009,115,6383,33,305
"합계",동작구,노량진1동,2254,880,7479,3704,3775,1892,3130,239,2357,82,1599,41,393
"합계",동작구,사당2동,2298,1004,6463,3034,3429,1966,3792,203,1173,93,1180,36,318
"합계",관악구,소계,37657,13646,125747,64262,61485,32318,56300,3390,33619,1416,30846,533,4982
"합계",관악구,보라매동,2034,755,7388,3744,3644,1633,2619,305,3543,72,986,24,240
"합계",관악구,청림동,742,316,1544,713,831,668,902,31,224,23,218,20,200
"합계",관악구,행운동,2109,869,5970,2708,3262,1822,3190,189,1639,74,903,24,238
"합계",관악구,낙성대동,2038,644,8390,4787,3603,1630,3883,311,3322,76,1106,21,79
"합계",관악구,중앙동,1521,649,5134,2201,2933,1321,2466,147,2059,36,348,17,261
"합계",관악구,인헌동,1623,609,5113,2613,2500,1430,2473,121,1964,49,448,23,228
"합계",관악구,남현동,1538,548,6220,3551,2669,1244,2188,223,3453,53,503,18,76
"합계",관악구,서원동,1940,751,7993,3785,4208,1624,3340,239,2803,58,1646,19,204
"합계",관악구,신원동,1205,486,2953,1494,1459,1098,1568,62,542,31,696,14,147
"합계",관악구,서림동,1578,427,3115,1922,1193,1439,2008,76,608,43,353,20,146
"합계",관악구,신사동,1914,704,4486,2356,2130,1689,2917,142,921,64,432,19,216
"합계",관악구,신림동,2197,874,5754,2977,2777,1941,4200,211,1081,30,390,15,83
"합계",관악구,난향동,721,261,1973,997,976,639,863,35,313,29,599,18,198
"합계",관악구,조원동,2743,837,7227,4065,3162,2437,4075,207,1958,69,925,30,269
"합계",관악구,대학동,2139,734,17561,8744,8817,1629,2725,249,2143,237,12596,24,97
"합계",관악구,은천동,2598,941,7812,4389,3423,2226,3760,225,2600,101,958,46,494
"합계",관악구,성현동,1388,498,3179,1603,1576,1226,1739,80,515,56,654,26,271
"합계",관악구,청룡동,2773,1097,12832,6280,6552,2294,4944,315,2519,123,5008,41,361
"합계",관악구,난곡동,1455,476,3056,1473,1583,1324,1979,47,202,45,435,39,440
"합계",관악구,삼성동,1258,414,2564,1235,1329,1148,1480,29,173,56,644,25,267
"합계",관악구,미성동,2143,756,5483,2625,2858,1856,2981,146,1037,91,998,50,467
"합계",서초구,소계,72068,24384,493979,283233,210746,45221,93153,22167,330305,3584,65755,1096,4766
"합계",서초구,서초1동,6323,1896,36642,22173,14469,3626,7242,2231,23637,355,5355,111,408
"합계",서초구,서초2동,8711,2739,83277,44813,38464,4124,7724,4057,69206,335,5857,195,490
"합계",서초구,서초3동,12027,3316,92681,56980,35701,7170,14928,3611,55648,1087,21648,159,457
"합계",서초구,서초4동,4176,1437,29588,14096,15492,2661,10678,1168,15829,278,2840,69,241
"합계",서초구,잠원동,3117,1109,18189,10202,7987,1995,3863,978,13245,82,782,62,299
"합계",서초구,반포본동,191,119,751,362,389,153,175,24,197,12,377,2,2
"합계",서초구,반포1동,2512,986,11306,5691,5615,1754,4195,655,5659,71,1206,32,246
"합계",서초구,반포2동,776,405,3488,1453,2035,574,1176,141,948,38,1240,23,124
"합계",서초구,반포3동,1413,740,7258,3934,3324,1115,2156,231,4019,39,897,28,186
"합계",서초구,반포4동,4197,1936,30800,14040,16760,2966,7483,1083,15032,110,8033,38,252
"합계",서초구,방배본동,2482,1017,8997,4897,4100,1842,2998,546,4896,66,918,28,185
"합계",서초구,방배1동,2819,1027,18896,11262,7634,1924,3361,737,14289,122,1098,36,148
"합계",서초구,방배2동,2806,1008,16393,8901,7492,1851,3625,767,10296,118,2163,70,309
"합계",서초구,방배3동,1987,678,11464,7521,3943,1416,2773,413,6229,117,2250,41,212
"합계",서초구,방배4동,3411,1265,13658,7395,6263,2363,4167,844,7851,161,1310,43,330
"합계",서초구,양재1동,5827,1948,50256,30661,19595,3538,6656,1873,38217,308,4771,108,612
"합계",서초구,양재2동,7779,2223,49805,33131,16674,5084,7840,2458,39419,204,2404,33,142
"합계",서초구,내곡동,1514,535,10530,5721,4809,1065,2113,350,5688,81,2606,18,123
"합계",강남구,소계,101160,34313,755251,404613,350638,55421,134476,39938,534729,3557,78909,2244,7137
"합계",강남구,신사동,5590,2121,26166,12044,14122,3577,10369,1889,14656,89,916,35,225
"합계",강남구,개포3동,748,306,7005,4269,2736,499,927,160,2206,60,3558,29,314
"합계",강남구,논현1동,8095,2537,48274,24751,23523,4373,12349,3439,34100,171,1629,112,196
"합계",강남구,논현2동,8318,2622,71049,40120,30929,4343,10322,3619,55737,269,4795,87,195
"합계",강남구,삼성1동,7322,2264,63427,35890,27537,2403,5769,4290,50986,241,6072,388,600
"합계",강남구,삼성2동,5653,1858,48922,24778,24144,2596,5463,2663,36585,220,6472,174,402
"합계",강남구,대치1동,1220,548,7565,3061,4504,848,2337,267,3372,47,1703,58,153
"합계",강남구,대치4동,5503,1979,32040,17853,14187,3549,8146,1707,21707,154,1960,93,227
"합계",강남구,역삼1동,18538,5379,177049,97774,79275,8669,24269,8529,133159,896,18818,444,803
"합계",강남구,역삼2동,5212,1718,40283,22806,17477,2789,6042,2075,30020,252,4014,96,207
"합계",강남구,도곡1동,2543,875,19283,10685,8598,1551,3569,831,11950,96,3492,65,272
"합계",강남구,도곡2동,2560,974,20512,11719,8793,1359,2921,1079,15185,93,2252,29,154
"합계",강남구,개포1동,388,170,1377,878,499,327,368,42,720,13,217,6,72
"합계",강남구,개포4동,3271,1073,11962,7653,4309,2263,3237,905,7562,71,935,32,228
"합계",강남구,일원본동,774,380,9706,2606,7100,622,1122,80,873,51,7540,21,171
"합계",강남구,일원1동,2479,541,6850,4471,2379,2175,2868,239,3075,48,664,17,243
"합계",강남구,수서동,1746,492,16635,8478,8157,853,1731,749,12447,117,1881,27,576
"합계",강남구,세곡동,2681,1117,10206,5664,4542,1925,3009,585,5284,115,1479,56,434
"합계",강남구,압구정동,5491,2064,32040,14034,18006,3362,10305,1934,20159,101,1251,94,325
"합계",강남구,청담동,6005,2584,40724,18381,22343,3403,11516,2358,27002,158,1880,86,326
"합계",강남구,대치2동,5592,2017,59589,35037,24552,2749,5667,2348,47185,228,6177,267,560
"합계",강남구,개포2동,1431,694,4587,1661,2926,1186,2170,150,759,67,1204,28,454
"합계",송파구,소계,75957,26621,418595,248027,170568,54048,96487,18661,267575,2391,46140,857,8393
"합계",송파구,풍납1동,929,321,2235,1091,1144,836,1136,55,602,24,268,14,229
"합계",송파구,풍납2동,1951,581,15550,5786,9764,1648,2903,169,2295,94,9961,40,391
"합계",송파구,거여1동,1247,489,4160,1837,2323,1052,1709,107,968,55,1038,33,445
"합계",송파구,거여2동,1495,590,4618,2309,2309,1283,2234,111,1441,64,532,37,411
"합계",송파구,마천1동,1317,433,2880,1717,1163,1165,1577,63,647,66,443,23,213
"합계",송파구,마천2동,1735,631,4624,2405,2219,1531,2540,86,784,85,817,33,483
"합계",송파구,방이1동,1933,719,8116,4635,3481,1477,2963,385,4493,56,555,15,105
"합계",송파구,방이2동,5351,1880,23723,13772,9951,3718,7147,1452,15104,135,1147,46,325
"합계",송파구,오륜동,777,334,5256,2768,2488,551,821,75,2039,135,2287,16,109
"합계",송파구,오금동,3733,1320,19623,11549,8074,2922,4629,612,12377,138,2118,61,499
"합계",송파구,송파1동,3409,1197,14112,8158,5954,2725,5087,574,7707,80,710,30,608
"합계",송파구,송파2동,1336,579,4096,1863,2233,1095,1565,164,1669,50,661,27,201
"합계",송파구,석촌동,3959,1483,16310,8915,7395,3152,5991,685,8880,95,865,27,574
"합계",송파구,삼전동,2827,1033,10201,5613,4588,2290,3973,420,4796,93,1083,24,349
"합계",송파구,가락본동,5226,1653,27900,17268,10632,3444,6488,1555,16934,180,4089,47,389
"합계",송파구,가락1동,3813,1149,13024,8563,4461,1457,2386,2251,9417,65,966,40,255
"합계",송파구,가락2동,3578,1298,12039,6508,5531,2926,4696,515,6249,94,742,43,352
"합계",송파구,문정1동,2013,734,7481,4697,2784,1534,2643,401,4193,58,463,20,182
"합계",송파구,문정2동,13149,3597,99251,69964,29287,7167,12510,5594,81378,329,5173,59,190
"합계",송파구,잠실본동,4414,1631,24029,14559,9470,3304,7863,987,14558,94,1360,29,248
"합계",송파구,잠실4동,646,304,1853,675,1178,551,1037,58,185,20,478,17,153
"합계",송파구,잠실6동,3472,1107,66677,37914,28763,1997,4297,1298,56671,142,5428,35,281
"합계",송파구,잠실7동,347,173,1259,518,741,264,353,57,330,18,568,8,8
"합계",송파구,잠실2동,1280,703,4105,1642,2463,1118,1951,117,655,28,1322,17,177
"합계",송파구,잠실3동,1967,995,8474,3377,5097,1504,2863,408,4705,33,649,22,257
"합계",송파구,장지동,1927,718,9332,5824,3508,1561,2283,228,5215,83,1282,55,552
"합계",송파구,위례동,2126,969,7667,4100,3567,1776,2842,234,3283,77,1135,39,407
"합계",강동구,소계,43775,16329,169270,87572,81698,36664,62879,5026,70883,1345,28334,740,7174
"합계",강동구,명일1동,2636,1203,7748,2939,4809,2317,4266,204,1360,67,1360,48,762
"합계",강동구,명일2동,1489,669,5130,2187,2943,1202,2865,215,1472,40,555,32,238
"합계",강동구,고덕1동,1208,476,3087,1368,1719,1085,1482,58,279,47,1114,18,212
"합계",강동구,고덕2동,1750,736,10022,6122,3900,1400,2634,252,5458,77,1667,21,263
"합계",강동구,암사2동,1210,464,3596,1748,1848,1032,1711,120,1273,35,340,23,272
"합계",강동구,암사3동,1402,564,3046,1481,1565,1161,1553,184,791,39,563,18,139
"합계",강동구,천호1동,2428,824,5809,2697,3112,2142,3143,174,1389,68,799,44,478
"합계",강동구,천호3동,2604,991,11139,5800,5339,2199,4026,299,6306,67,493,39,314
"합계",강동구,성내1동,2838,928,20271,11111,9160,2099,3676,590,11259,112,5054,37,282
"합계",강동구,성내2동,2658,1000,7782,3865,3917,2226,3915,336,3100,56,449,40,318
"합계",강동구,성내3동,3097,1242,8982,4389,4593,2546,4632,420,3430,80,466,51,454
"합계",강동구,둔촌1동,176,83,573,314,259,152,203,13,53,8,314,3,3
"합계",강동구,둔촌2동,2061,779,9969,4616,5353,1707,2892,215,3293,93,3372,46,412
"합계",강동구,암사1동,2630,980,6728,3025,3703,2373,3606,143,830,67,1568,47,724
"합계",강동구,천호2동,4620,1695,15918,7618,8300,3704,7068,730,6016,126,2525,60,309
"합계",강동구,길동,6568,2040,20385,10302,10083,5556,9558,740,6653,151,3216,121,958
"합계",강동구,강일동,1889,643,5422,3128,2294,1650,2458,118,1857,78,686,43,421
"합계",강동구,상일1동,1888,796,7234,2911,4323,1620,2451,143,1014,95,3390,30,379
"합계",강동구,상일2동,623,216,16429,11951,4478,493,740,72,15050,39,403,19,236
